상호명,브랜드,is_starbucks,위도,경도,시군구명,도로명주소,log_dist_subway,subway_count_cat,subway_ridership,bus_stops_300m,peak_avg,restaurants_500m,log_retail_500m,convenience_500m,indie_cafe_500m,low_price_cafe_500m,franchise_cafe_500m,log_dist_starbucks,avg_income,offices,living_pop,land_price
서초중앙로,스타벅스,1,37.501691,127.01152,서초구,서울특별시 서초구 서초중앙로 225,0.35935135914214056,1,8175.0,11,45612.333333333336,121,4.74493212836325,14,21,1,3,0.4516888071183494,5280483.0,49942.0,44043.0,7582579.0
센트럴시티,스타벅스,1,37.504707,127.004459,서초구,서울특별시 서초구 신반포로 176 (반포동),0.0295588022415444,1,169369.0,10,1206781.6666666667,363,7.192182058713246,26,48,5,6,0.04818140748610443,5280483.0,49942.0,44043.0,12167635.0
방배역,스타벅스,1,37.48200755,126.9976438,서초구,서울특별시 서초구 방배로 84 (방배동),0.06278698809876482,1,37022.0,17,260521.0,263,5.135798437050262,18,40,2,8,0.2554535170887366,4069239.0,17162.0,19613.0,8469330.0
반포역,스타벅스,1,37.508589,127.011959,서초구,서울특별시 서초구 신반포로 257 (잠원동) 신반포11차상가,0.048885397729810626,2,13645.0,2,163558.33333333334,86,5.455321115357702,5,8,1,1,0.21454347645498276,5458458.0,14890.0,37967.0,11639441.0
남부터미널,스타벅스,1,37.48467334,127.0169464,서초구,"서울특별시 서초구 서초중앙로 26, 래미안서초유니빌 1층 101호 (서초동)",0.0739936799083263,1,61737.0,11,1008359.6666666666,449,6.274762021241939,29,71,7,6,0.21755114290806787,4769119.0,47656.0,31024.0,13485257.0
뉴코아강남,스타벅스,1,37.51031339,127.0069582,서초구,서울특별시 서초구 잠원로 69 (잠원동) 킴스클럽,0.38117241553911985,2,14458.0,7,163558.33333333334,231,6.8966943316227125,15,26,3,3,0.1313896006246583,6140775.0,3009.0,24728.0,11639441.0
강남서초초교,스타벅스,1,37.5000875,127.0254909,서초구,"서울특별시 서초구 서초대로77길 27, 유빌딩 1,2층 (서초동)",0.31561333738047226,1,173599.0,21,1210334.3333333333,906,6.484635235635252,48,149,5,13,0.1974589068228659,6475383.0,40288.0,40542.0,13485257.0
교대,스타벅스,1,37.4923611,127.0142207,서초구,서울특별시 서초구 서초중앙로 118 (서초동),0.1185827158269478,1,90719.0,11,1404425.6666666667,778,5.752572638825633,42,100,7,19,0.18024774125755827,4769119.0,47656.0,31024.0,13485257.0
하이브랜드,스타벅스,1,37.46252023,127.036668,서초구,"서울특별시 서초구 매헌로 16, 리빙관 101호 (양재동)",0.6143744993945496,0,17020.0,6,0.0,77,4.48863636973214,8,18,1,2,0.45433082497897476,3222382.0,33724.0,37833.0,8130024.0
영동2교,스타벅스,1,37.48203954,127.0425748,서초구,"서울특별시 서초구 논현로 139, 대흥빌딩 (양재동)",0.506395826686605,0,24580.0,10,0.0,492,5.703782474656201,27,70,4,5,0.4004036538656467,4173236.0,24087.0,57054.0,8130024.0
남부터미널역5번출구,스타벅스,1,37.48436736,127.0142192,서초구,서울특별시 서초구 효령로 274 (서초동),0.1722712209404532,1,61737.0,9,1008359.6666666666,493,6.373319789577012,37,87,7,6,0.21755114290806787,4678950.0,51852.0,64170.0,13485257.0
서래마을입구,스타벅스,1,37.49925284,126.9984801,서초구,서울특별시 서초구 서래로 48 (반포동),0.41528341704550276,0,9795.0,11,0.0,201,4.867534450455582,10,25,1,3,0.47181511251874075,5280483.0,49942.0,44043.0,12167635.0
몬테소리,스타벅스,1,37.4982695,127.026865,서초구,서울특별시 서초구 강남대로 399 (서초동),0.12988726083442226,1,173599.0,20,1210334.3333333333,1044,6.601230118728877,57,143,8,17,0.07126615229171732,6475383.0,40288.0,40542.0,13485257.0
서초역,스타벅스,1,37.49067495,127.0086118,서초구,서울특별시 서초구 반포대로 118 (서초동),0.13897902728145098,1,43320.0,11,316639.6666666667,607,5.43372200355424,31,87,4,7,0.2317813379896973,4678950.0,51852.0,64170.0,13485257.0
교대법원,스타벅스,1,37.496329,127.013336,서초구,서울특별시 서초구 서초중앙로 164 (서초동),0.28141245943818555,1,90719.0,9,1404425.6666666667,457,5.3706380281276624,24,58,5,15,0.23124504540862115,6475383.0,40288.0,40542.0,13485257.0
강남GT타워,스타벅스,1,37.49790791,127.0261626,서초구,"서울특별시 서초구 서초대로 411, GT타워 (서초동)",0.15854102812855123,1,173599.0,15,1210334.3333333333,952,6.570882962339584,53,125,8,17,0.07126615229171732,6475383.0,40288.0,40542.0,13485257.0
서초동,스타벅스,1,37.485941,127.021525,서초구,"서울특별시 서초구 남부순환로339길 64, 현우빌딩 1층 (서초동)",0.39339252687389514,1,61737.0,5,1008359.6666666666,202,6.0063531596017325,17,36,2,5,0.3561873250719741,4769119.0,47656.0,31024.0,13485257.0
서울교대,스타벅스,1,37.4874556,127.0152554,서초구,"서울특별시 서초구 서초중앙로 64, 1층 (서초동)",0.2498244298955407,1,61737.0,11,1008359.6666666666,525,6.297109319933935,36,70,7,7,0.2952580521092779,4769119.0,47656.0,31024.0,13485257.0
강남에비뉴,스타벅스,1,37.50257781,127.0241059,서초구,"서울특별시 서초구 서초대로77길 62, 강남역아이파크 B102~B105 (서초동)",0.21503073120365931,1,63798.0,20,415451.6666666667,923,6.1779441140506,42,123,9,11,0.12008793289430966,6475383.0,40288.0,40542.0,13485257.0
서초우면,스타벅스,1,37.46404761,127.0250244,서초구,서울특별시 서초구 태봉로 62 (우면동),0.8570501518298819,0,17020.0,5,0.0,48,3.6375861597263857,6,20,1,1,0.7137377326559543,4173236.0,24087.0,57054.0,2087834.0
강남역7번출구,스타벅스,1,37.49706068,127.0274118,서초구,서울특별시 서초구 강남대로 385 (서초동),0.06353802080398764,1,173599.0,22,1210334.3333333333,1031,6.5998704992128365,57,138,8,17,0.06563229774578774,5196131.0,66239.0,46678.0,13485257.0
반포자이,스타벅스,1,37.50717048,127.0099189,서초구,서울특별시 서초구 잠원로 24 (반포동),0.17806249987357117,1,13645.0,9,86627.66666666667,254,6.904750769961838,14,32,3,4,0.21454347645498276,5338302.0,8508.0,33802.0,12167635.0
서초태우빌딩,스타벅스,1,37.48870505,127.0315812,서초구,서울특별시 서초구 강남대로 285 (서초동),0.4448781104649994,0,83745.0,12,0.0,630,6.144185634125646,46,110,4,5,0.2340470910857103,5196131.0,66239.0,46678.0,13485257.0
교대역3번출구,스타벅스,1,37.49434566,127.0149005,서초구,서울특별시 서초구 서초중앙로24길 10 (서초동),0.10607026372706647,1,90719.0,13,1404425.6666666667,657,5.616771097666572,34,71,6,19,0.2059387946281359,6475383.0,40288.0,40542.0,13485257.0
반포원베일리,스타벅스,1,37.50465708,126.999033,서초구,서울특별시 서초구 반포대로 291 (반포동),0.2677344346420849,1,9795.0,5,286721.6666666667,165,6.306275286948016,16,22,4,2,0.3894224432854524,6812331.0,4018.0,25580.0,12167635.0
양재역신분당역사,스타벅스,1,37.48393473,127.0345442,서초구,서울특별시 서초구 남부순환로 2585 신분당선 양재역 지하1층 12호(7번출구쪽),0.032467190137501496,1,83745.0,13,1195742.0,516,5.648974238161206,33,69,4,7,0.21107177979621186,4173236.0,24087.0,57054.0,7582579.0
강남역우송빌딩,스타벅스,1,37.49813146,127.0252791,서초구,서울특별시 서초구 서초대로73길 7 (서초동),0.226019412059674,1,173599.0,15,1210334.3333333333,836,6.520621127558696,46,119,7,13,0.07863556426530326,6475383.0,40288.0,40542.0,13485257.0
남부순환로방배DT,스타벅스,1,37.4732569,126.9960094,서초구,서울특별시 서초구 남부순환로 2230 (방배동),0.6518563261420646,0,37022.0,3,0.0,9,2.995732273553991,1,5,0,0,0.5558785273544822,4681587.0,13530.0,22435.0,8469330.0
양재하나로마트,스타벅스,1,37.462361,127.043181,서초구,서울특별시 서초구 청계산로 10 (양재동),0.6678293725756554,0,17020.0,2,0.0,55,3.6635616461296463,1,5,0,2,0.45433082497897476,3222382.0,33724.0,37833.0,8130024.0
신논현역,스타벅스,1,37.50437552,127.0231025,서초구,"서울특별시 서초구 사평대로 367 (반포동), 1층",0.16075737887811406,1,63798.0,14,415451.6666666667,950,6.259581464064923,46,127,11,8,0.12353534822650637,5338302.0,8508.0,33802.0,12167635.0
강남역5번출구호정빌딩,스타벅스,1,37.49454216,127.0282986,서초구,서울특별시 서초구 서초대로78길 38 (서초동),0.27785898350301835,1,173599.0,18,1210334.3333333333,899,6.684611727667927,52,143,8,15,0.08517719590746879,5196131.0,66239.0,46678.0,13485257.0
서이초교사거리,스타벅스,1,37.4918146,127.0252252,서초구,서울특별시 서초구 사임당로 143 (서초동),0.5123444697352605,0,173599.0,7,0.0,363,5.8888779583328805,23,59,4,8,0.33529726089322276,5196131.0,66239.0,46678.0,13485257.0
동작대로,스타벅스,1,37.4829998,126.9823669,서초구,서울특별시 서초구 동작대로 72 (방배동),0.22578007263533953,2,34264.0,9,849606.3333333334,657,5.755742213586912,32,84,4,2,0.22962490190982116,3864301.0,15603.0,17207.0,8469330.0
강남르피에드,스타벅스,1,37.49567462,127.0251613,서초구,"서울특별시 서초구 서운로 136 (서초동), 1층 1호,2호,3호,4호",0.2752804897340374,1,173599.0,17,1210334.3333333333,662,6.481577129276431,44,107,6,16,0.1953751533419756,5196131.0,66239.0,46678.0,13485257.0
대륭서초타워,스타벅스,1,37.49207973,127.0300193,서초구,서울특별시 서초구 강남대로 327 (서초동),0.4818704393105697,0,173599.0,11,0.0,824,6.393590753950631,48,109,6,10,0.08258685320436168,5196131.0,66239.0,46678.0,13485257.0
뉴코아강남B1,스타벅스,1,37.509145,127.007562,서초구,서울특별시 서초구 잠원로 51 (잠원동),0.3241104290653324,1,13645.0,6,322542.6666666667,229,6.912742820493176,15,25,4,3,0.1313896006246583,6140775.0,3009.0,24728.0,11639441.0
서울웨이브아트센터,스타벅스,1,37.518807,127.00704,서초구,서울특별시 서초구 잠원로 145-35 (잠원동),0.5692265986404673,0,14458.0,0,0.0,6,1.9459101490553132,3,1,0,0,0.6649920177554951,5458458.0,14890.0,37967.0,11639441.0
길음역,스타벅스,1,37.602139,127.025271,성북구,서울특별시 성북구 정릉로 376 (돈암동),0.13304377375776436,1,44593.0,15,314794.0,173,5.318119993844216,10,22,4,2,0.20733037954722422,3583117.0,228.0,9956.0,2352221.0
미아이마트,스타벅스,1,37.61054299,127.0299876,성북구,서울특별시 성북구 도봉로 17 (길음동),0.26673929543185587,1,52500.0,14,396350.6666666667,503,6.400257445308821,19,47,4,5,0.14204021470594158,3736133.0,303.0,18463.0,4645065.0
종암DT,스타벅스,1,37.5919525,127.0360401,성북구,서울특별시 성북구 종암로 17 (종암동),0.15031476065886815,1,18826.0,11,259564.66666666666,169,4.61512051684126,17,29,0,1,0.5828489388169377,3381883.0,17974.0,38207.0,2996204.0
미아,스타벅스,1,37.607581,127.029303,성북구,서울특별시 성북구 동소문로 314 (하월곡동),0.4676884512882963,0,44593.0,12,0.0,223,5.942799375126701,12,30,3,1,0.09921617781583683,3736133.0,303.0,18463.0,3706662.0
성신여대정문,스타벅스,1,37.59091,127.0188,성북구,서울특별시 성북구 보문로34길 62 (동선동2가),0.24161195559725282,1,56865.0,12,710150.3333333334,838,6.016157159698354,38,127,4,19,0.22328274162678874,2821008.0,2040.0,23777.0,4734129.0
종암,스타벅스,1,37.601095,127.033847,성북구,서울특별시 성북구 종암로 122 (종암동),0.520221345406353,0,24844.0,9,0.0,260,5.3706380281276624,20,20,4,7,0.47478343773897924,3381883.0,17974.0,38207.0,2996204.0
삼선교,스타벅스,1,37.588696,127.0073207,성북구,서울특별시 성북구 동소문로 10 (동소문동2가),0.09567375006828242,1,31265.0,19,434383.3333333333,356,5.5093883366279774,19,63,3,1,0.196300067257325,3057377.0,4986.0,26932.0,5326712.0
월곡역,스타벅스,1,37.60203,127.040643,성북구,"서울특별시 성북구 화랑로 76, 101-1호 (하월곡동)",0.07473634611401718,1,24844.0,10,342947.3333333333,285,5.049856007249537,14,30,3,7,0.47478343773897924,3138026.0,4503.0,22948.0,3706662.0
고대,스타벅스,1,37.583925,127.029594,성북구,서울특별시 성북구 고려대로24길 51 (안암동5가),0.23594130954407044,1,31027.0,9,353981.0,413,5.056245805348308,34,68,2,5,0.24636933253569943,2896471.0,1916.0,26578.0,4583872.0
현대미아,스타벅스,1,37.60851371,127.029177,성북구,서울특별시 성북구 동소문로 315 (길음동) 지하1층,0.4297674006311293,0,52500.0,12,0.0,311,5.986452005284438,14,31,3,2,0.09921617781583683,3736133.0,303.0,18463.0,4645065.0
성신여대,스타벅스,1,37.593135,127.018379,성북구,서울특별시 성북구 동소문로24길 12 (동선동1가),0.165599180649566,1,56865.0,9,710150.3333333334,793,5.961005339623274,35,122,5,18,0.1421365121558253,2821008.0,2040.0,23777.0,8880751.0
안암역,스타벅스,1,37.586319,127.030556,성북구,서울특별시 성북구 고려대로 102-2 (안암동5가),0.12821729780075383,1,31027.0,7,353981.0,513,5.187385805840755,40,94,2,6,0.20227940080156726,2896471.0,1916.0,26578.0,4583872.0
한성대입구역,스타벅스,1,37.58904121,127.004898,성북구,서울특별시 성북구 성북로 11 (성북동1가),0.12522196475338182,1,31265.0,12,434383.3333333333,347,5.521460917862246,17,63,3,0,0.196300067257325,3470748.0,20512.0,19010.0,4599337.0
길음뉴타운,스타벅스,1,37.603633,127.023459,성북구,"서울특별시 성북구 길음로 11 (길음동, 길음역롯데캐슬트윈골드아파트)",0.133393883170531,1,44593.0,19,314794.0,195,5.327876168789581,12,24,5,1,0.20733037954722422,4462339.0,3772.0,36303.0,3294869.0
고대안암병원,스타벅스,1,37.586874,127.02811,성북구,서울특별시 성북구 고려대로 73 (안암동5가),0.09839632185619336,1,31027.0,8,353981.0,434,4.9344739331306915,30,81,2,5,0.20227940080156726,2896471.0,1916.0,26578.0,4583872.0
장위뉴타운,스타벅스,1,37.61807232,127.0515285,성북구,서울특별시 성북구 장월로38길 4 (장위동),0.6640272819860931,0,23784.0,13,0.0,172,5.043425116919247,13,14,3,3,0.6905317633361225,3113825.0,275.0,10792.0,3128644.0
성신여대입구역,스타벅스,1,37.593036,127.01665,성북구,서울특별시 성북구 동소문로 105 (동선동4가),0.05562390374799708,1,56865.0,8,710150.3333333334,846,6.068425588244111,41,125,7,19,0.1421365121558253,2821008.0,2040.0,23777.0,5315367.0
송파나루역DT,스타벅스,1,37.510976,127.110358,송파구,서울특별시 송파구 오금로 142 (송파동),0.1630537864362979,1,12449.0,8,71383.0,874,5.720311776607412,42,94,5,6,0.36723627621132243,3129216.0,10911.0,25273.0,8486933.0
송파헬리오시티,스타벅스,1,37.49778269,127.102852,송파구,"서울특별시 송파구 송파대로 345 (가락동, 헬리오시티)",0.553080191662827,0,14920.0,3,0.0,202,5.14166355650266,17,24,2,3,0.587321000941929,4973588.0,6121.0,28984.0,6140674.0
잠실시그마타워,스타벅스,1,37.51461,127.102774,송파구,서울특별시 송파구 올림픽로 289 (신천동),0.0809346174959992,1,201294.0,6,2609267.0,474,6.251903883165888,26,72,4,4,0.2628087810399742,5237775.0,83532.0,38596.0,9285629.0
문정법원로R,스타벅스,1,37.48735627,127.1191198,송파구,서울특별시 송파구 송파대로 201 (문정동),0.29401199614665063,1,44322.0,5,252163.0,680,5.948034989180646,46,126,4,8,0.18913247639969813,4425648.0,78185.0,42007.0,6278127.0
송파개롱역,스타벅스,1,37.49713613,127.136313,송파구,서울특별시 송파구 오금로 420 (가락동),0.15554970074096564,1,13117.0,5,93318.0,195,5.1647859739235145,10,27,4,2,0.5636129315595131,3910198.0,6932.0,22544.0,7050169.0
문정하비오,스타벅스,1,37.48211913,127.1235407,송파구,"서울특별시 송파구 송파대로 111 (문정동, 파크하비오) 204동 104호~107호",0.3544524760856333,2,44322.0,9,483312.0,584,5.733341276897746,35,92,4,5,0.24440002322674678,4425648.0,78185.0,42007.0,6140674.0
문정역,스타벅스,1,37.4852965,127.1222768,송파구,"서울특별시 송파구 송파대로 167 (문정동)테라타워 B동 137호~139호,204호",0.06316257495764012,1,44322.0,7,252163.0,788,6.035481432524756,49,144,3,9,0.12901131745906394,4425648.0,78185.0,42007.0,6278127.0
잠실대교남단R,스타벅스,1,37.515511,127.099006,송파구,서울특별시 송파구 송파대로 570 타워 730 1층,0.2874320411965716,1,201294.0,8,2609267.0,363,6.261491684321042,21,53,3,3,0.032628842124357994,5237775.0,83532.0,38596.0,6140674.0
송파위례,스타벅스,1,37.478416,127.143161,송파구,"서울특별시 송파구 위례광장로 230 (장지동, 위례2차아이파크)",0.9154103444468478,0,33227.0,11,0.0,160,4.394449154672439,8,22,1,4,0.9291947161970746,4202887.0,2801.0,48211.0,6140674.0
송파방이DT,스타벅스,1,37.506564,127.120495,송파구,서울특별시 송파구 오금로 241 (방이동),0.44398044433649814,0,15706.0,4,0.0,173,5.187385805840755,15,24,4,0,0.46627418350022776,3970520.0,5978.0,16887.0,7028730.0
올림픽평화의문,스타벅스,1,37.5156426,127.1164819,송파구,서울특별시 송파구 위례성대로 38 (방이동) 해태그린피아빌라트,0.08130345106403479,2,6444.0,8,233566.33333333334,209,5.062595033026967,21,34,3,3,0.28358745091901644,2928271.0,40697.0,37521.0,7028730.0
송파아이파크,스타벅스,1,37.47979344,127.1224204,송파구,서울특별시 송파구 법원로 55 (문정동),0.3031370270066413,1,33227.0,13,231149.0,398,6.687108607866515,24,72,2,8,0.20680195174580468,4425648.0,78185.0,42007.0,6278127.0
송파사거리,스타벅스,1,37.5022788,127.1103904,송파구,서울특별시 송파구 송파대로 386 (송파동),0.2830714598940977,2,19944.0,9,337468.0,431,5.768320995793772,22,56,4,3,0.3597101330883911,3129216.0,10911.0,25273.0,8486933.0
석촌서호,스타벅스,1,37.5063929,127.0964684,송파구,서울특별시 송파구 석촌호수로 176 (삼전동),0.3571848139329325,1,14920.0,7,84240.0,391,5.14166355650266,26,52,5,6,0.4015440976506329,2779980.0,4352.0,27638.0,8095934.0
문정로데오,스타벅스,1,37.49185843,127.126231,송파구,서울특별시 송파구 동남로 141 (가락동),0.3889291394680648,1,14715.0,10,104452.66666666667,238,5.673323267171493,20,47,0,4,0.3976446075553698,3910198.0,6932.0,22544.0,7050169.0
올림픽훼미리,스타벅스,1,37.49161638,127.1162657,송파구,서울특별시 송파구 중대로 68 (문정동),0.17529694185699016,1,35716.0,6,238740.0,176,4.7535901911063645,11,11,1,2,0.3517189834290082,4425648.0,78185.0,42007.0,6278127.0
올림픽공원남문,스타벅스,1,37.5133,127.123113,송파구,서울특별시 송파구 위례성대로 102 (방이동),0.44551880756533757,0,15706.0,6,0.0,226,4.787491742782046,14,30,3,4,0.48541242661691447,3970520.0,5978.0,16887.0,7028730.0
방이역,스타벅스,1,37.50849041,127.1267765,송파구,"서울특별시 송파구 마천로 53, 1~2층 (오금동)",0.06756518616242381,1,15706.0,6,100784.66666666667,284,5.170483995038151,21,46,5,5,0.46627418350022776,3602643.0,18343.0,32829.0,5836660.0
석촌호수,스타벅스,1,37.50957859,127.1053264,송파구,서울특별시 송파구 석촌호수로 262 (송파동),0.3972313031810608,1,38792.0,4,123825.0,642,6.1070228877422545,32,96,5,6,0.3854168106375384,3129216.0,10911.0,25273.0,8486933.0
잠실푸르지오월드,스타벅스,1,37.517287,127.103247,송파구,"서울특별시 송파구 올림픽로35가길 9, 잠실푸르지오월드마크 1층 (신천동)",0.32092340623158283,2,201294.0,5,640756.6666666666,457,6.0014148779611505,24,77,5,3,0.2628087810399742,5237775.0,83532.0,38596.0,9285629.0
잠실새내역,스타벅스,1,37.511679,127.081062,송파구,서울특별시 송파구 올림픽로 96 (잠실동),0.37142561588464035,1,47453.0,8,450122.0,615,5.8377304471659395,25,52,2,9,0.1947942812935616,3079387.0,12201.0,33753.0,8924989.0
잠실역,스타벅스,1,37.515272,127.099231,송파구,"서울특별시 송파구 송파대로 562 (신천동, 웰리스타워,삼성웰리스아파트) 1층,2층",0.2643622671301641,1,201294.0,9,2609267.0,464,6.501289670540389,27,70,3,3,0.032628842124357994,5237775.0,83532.0,38596.0,6140674.0
갤러리아팰리스,스타벅스,1,37.511561,127.093616,송파구,"서울특별시 송파구 올림픽로 212, 갤러리아 팰리스 (잠실동)",0.5053707730830268,0,47453.0,5,0.0,147,5.6131281063880705,12,22,2,2,0.42256670528361223,5452682.0,38665.0,46370.0,8924989.0
아시아선수촌,스타벅스,1,37.51059,127.079047,송파구,서울특별시 송파구 백제고분로 69 (잠실동),0.31100789775527765,1,34453.0,4,312779.6666666667,512,5.683579767338681,21,43,1,9,0.1947942812935616,3079387.0,12201.0,33753.0,8924989.0
올림픽아파트,스타벅스,1,37.515315,127.133237,송파구,서울특별시 송파구 양재대로 1220 (방이동),0.226019412059674,1,34437.0,4,272509.0,45,4.844187086458591,5,11,1,0,0.5973915015355776,6095160.0,15658.0,21543.0,7028730.0
가락본동,스타벅스,1,37.49481239,127.1188348,송파구,서울특별시 송파구 송파대로30길 13 (가락동),0.22992053559323353,1,35716.0,8,238740.0,481,5.6131281063880705,30,47,3,4,0.23119981232132425,3521561.0,27617.0,41126.0,7050169.0
석촌역,스타벅스,1,37.50442906,127.1062992,송파구,"서울특별시 송파구 백제고분로 358, 1층 (석촌동)",0.11332868530700317,1,38792.0,7,230229.33333333334,549,5.840641657373398,29,73,5,9,0.3597101330883911,2927911.0,9531.0,26530.0,7693498.0
가락시장역,스타벅스,1,37.49442876,127.1217432,송파구,"서울특별시 송파구 중대로 121, 롯데캐슬 파인힐 1층 (가락동)",0.26020809545102586,2,14715.0,8,343192.6666666667,510,5.752572638825633,32,52,3,5,0.23119981232132425,3521561.0,27617.0,41126.0,7050169.0
가든파이브,스타벅스,1,37.47797468,127.1211852,송파구,서울특별시 송파구 충민로 10 (문정동) 가든파이브툴,0.3709426740697414,1,33227.0,6,231149.0,274,6.590301048196686,13,46,2,7,0.20680195174580468,4425648.0,78185.0,42007.0,6278127.0
문정역2번출구,스타벅스,1,37.4862934,127.1232027,송파구,서울특별시 송파구 문정로 1 (문정동),0.07594200357515736,1,44322.0,3,252163.0,771,6.163314804034641,50,145,3,9,0.12901131745906394,3568357.0,23872.0,21632.0,6278127.0
잠실본동,스타벅스,1,37.50864459,127.079491,송파구,"서울특별시 송파구 백제고분로 91 (잠실동), 1층",0.39864188276003887,1,34453.0,2,130942.33333333333,551,5.579729825986222,29,46,2,10,0.19871724326163698,3079387.0,12201.0,33753.0,8924989.0
송파NC,스타벅스,1,37.47804419,127.1258008,송파구,서울특별시 송파구 충민로 66 (문정동)  가든파이브라이프 패션관1층,0.07779402744002019,1,33227.0,12,231149.0,239,6.535241271013659,19,46,3,5,0.3046180949596599,4425648.0,78185.0,42007.0,6278127.0
잠실트리지움,스타벅스,1,37.5109647,127.0861225,송파구,서울특별시 송파구 석촌호수로 61 (잠실동),0.07733134293632345,1,47453.0,8,319179.6666666667,596,6.091309882077698,25,59,4,7,0.37388224550444804,5452682.0,38665.0,46370.0,8924989.0
송파거여역,스타벅스,1,37.49360001,127.1436454,송파구,서울특별시 송파구 오금로 493 (거여동),0.0684060326640604,1,20022.0,8,114270.0,217,5.209486152841421,16,25,2,3,0.5636129315595131,2789100.0,2887.0,13211.0,4362281.0
몽촌토성역,스타벅스,1,37.516913,127.113127,송파구,서울특별시 송파구 위례성대로 6 (방이동),0.08369755902156674,2,16993.0,5,233566.33333333334,412,5.181783550292085,31,37,4,6,0.28358745091901644,2928271.0,40697.0,37521.0,7028730.0
잠실학원사거리,스타벅스,1,37.5073157,127.0909887,송파구,서울특별시 송파구 삼전로 102 (삼전동),0.3277918133796571,1,16602.0,7,91911.33333333333,327,5.501258210544727,23,41,4,8,0.4015440976506329,2779980.0,4352.0,27638.0,8095934.0
잠실르엘,스타벅스,1,37.51595,127.10663,송파구,서울특별시 송파구 올림픽로 329 (신천동),0.3676940104211656,1,201294.0,4,424212.0,708,5.921578419643816,33,66,4,5,0.20338645898129787,6007987.0,4438.0,25968.0,9285629.0
송파KT,스타벅스,1,37.51394208,127.1069923,송파구,"서울특별시 송파구 잠실로 209 (신천동), 오피스빌딩 1층 2~4호",0.3495294757778611,1,201294.0,4,424212.0,805,5.945420608606575,39,83,4,5,0.20338645898129787,5237775.0,83532.0,38596.0,9285629.0
문정법조타운 한양타워,스타벅스,1,37.48579659,127.1178142,송파구,서울특별시 송파구 법원로11길 12 (문정동),0.346068898151508,1,44322.0,6,252163.0,625,5.768320995793772,41,114,4,8,0.18913247639969813,4425648.0,78185.0,42007.0,6278127.0
송파마천사거리DT,스타벅스,1,37.499829,127.147672,송파구,서울특별시 송파구 거마로 78 (마천동),0.5317452740184941,0,13823.0,5,0.0,270,5.783825182329737,14,22,2,1,0.5757219558815782,2339431.0,1312.0,12508.0,3948840.0
목동파리공원,스타벅스,1,37.535336,126.878852,양천구,서울특별시 양천구 목동동로 377 (목동),0.7235793876801473,0,8426.0,4,0.0,134,4.820281565605037,10,20,4,3,0.11273029201973199,5987821.0,15114.0,41499.0,4168863.0
등촌역,스타벅스,1,37.548884,126.86807,양천구,서울특별시 양천구 공항대로 566 (목동) 1층 2층,0.25161438328990404,1,24605.0,5,151963.33333333334,411,5.796057750765372,26,53,6,7,0.20343949515973542,3101712.0,1687.0,18811.0,4168863.0
목동행복한,스타벅스,1,37.52972768,126.8759452,양천구,서울특별시 양천구 목동동로 309 (목동),0.4609628845935865,0,43457.0,6,0.0,222,5.8916442118257715,12,31,3,4,0.1998413516516254,5667672.0,16732.0,39610.0,4168863.0
신정DT,스타벅스,1,37.521993,126.858865,양천구,서울특별시 양천구 신월로 341 (신정동),0.3428092580770939,1,24660.0,9,356076.0,393,5.666426688112432,17,54,0,4,0.5247013096296289,2609700.0,6204.0,33477.0,3861998.0
목동역,스타벅스,1,37.526684,126.863986,양천구,서울특별시 양천구 목동로 203 (신정동) 1층일부,0.10264683696014272,1,33984.0,8,246272.33333333334,389,5.680172609017068,25,49,3,4,0.33762799704418217,2609700.0,6204.0,33477.0,3861998.0
목동오목로,스타벅스,1,37.525923,126.868438,양천구,"서울특별시 양천구 오목로 279 (목동) 102,103,104,105호",0.2697981033532202,1,33984.0,4,246272.33333333334,345,5.303304908059076,22,39,6,7,0.15044209724232435,5667672.0,16732.0,39610.0,4168863.0
목동8단지,스타벅스,1,37.520518,126.868841,양천구,서울특별시 양천구 목동서로 299 (신정동),0.5345030871203474,0,33984.0,8,0.0,217,4.820281565605037,14,43,4,5,0.449028940353634,5384412.0,10639.0,18553.0,3861998.0
오목교역,스타벅스,1,37.52385593,126.8764499,양천구,서울특별시 양천구 오목로 354 (목동),0.12451587469756756,1,43457.0,9,705382.0,391,6.0112671744041615,16,40,4,7,0.28942704909409417,5667672.0,16732.0,39610.0,4168863.0
신월IC DT,스타벅스,1,37.52950244,126.8322023,양천구,서울특별시 양천구 남부순환로 430 (신월동),0.8335610842751592,0,54236.0,5,0.0,155,5.3471075307174685,12,15,2,2,0.730404428915653,2152244.0,1178.0,12333.0,2720049.0
목동7단지,스타벅스,1,37.528012,126.87053,양천구,서울특별시 양천구 목동서로 213 (목동) 세신비젼프라자,0.4311978300037713,0,33984.0,1,0.0,375,6.013715156042802,17,45,4,9,0.24751142825683844,5667672.0,16732.0,39610.0,4168863.0
목동5단지,스타벅스,1,37.53638564,126.8821175,양천구,"서울특별시 양천구 목동동로 411, 1동 116호(목동, 부영그린타운3차)",0.6321224787221708,0,8426.0,5,0.0,124,4.68213122712422,11,16,3,3,0.2705537161033096,5987821.0,15114.0,41499.0,3507919.0
목동,스타벅스,1,37.53638383,126.8785597,양천구,서울특별시 양천구 목동서로 67 (목동) 우성에펠타운,0.6749322921390403,0,8426.0,4,0.0,124,4.7535901911063645,9,17,3,3,0.11273029201973199,5987821.0,15114.0,41499.0,4168863.0
